project_name,k,best_solution_rsa_sammon,best_solution_rsa_kruskal,best_fitness_rsa_sammon,best_fitness_rsa_kruskal
lunadream_XWall,6,[0 0 0 0 1 1 0 0 0 1 0 0 0 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.002156865816645278,0.0006289039212920912
lunadream_XWall,7,[1 1 0 1 1 1 0 0 1 1 0 1 1 1],[0 0 0 0 1 1 0 1 1 0 0 0 1 0],0.0009390263931046902,0.00012581878247600452
lunadream_XWall,8,[1 0 1 0 1 1 0 1 1 1 0 1 1 1],[0 0 1 0 1 1 0 1 1 1 0 1 1 1],0.000419237283404736,2.934348269601272e-05
lunadream_XWall,9,[0 0 0 0 1 1 0 0 0 1 0 0 0 0],[1 1 1 1 1 1 0 1 1 1 1 1 1 1],0.00020630805976563067,1.489174877734187e-05
lunadream_XWall,10,[0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1],0.00010698675783863739,5.170144323292523e-06
lunadream_XWall,11,[0 1 0 0 0 0 1 0 0 1 0 0 1 1],[0 1 0 0 0 1 0 0 1 0 0 0 0 0],2.051719396251735e-05,6.000300578978755e-07
lunadream_XWall,12,[0 1 1 0 1 0 1 0 1 1 1 0 0 1],[0 1 1 0 1 1 1 1 1 1 1 1 0 1],0.0,0.0
lunadream_XWall,13,[0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1],0.0,0.0
lunadream_XWall,14,[0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 1 1 1 1 1 1 1 1],0.0,0.0
ispysoftware_iSpy,1,[1 0 1 0 0 0 1 1 1 1 0 0 1 0],[1 1 1 1 0 1 1 1 1 1 0 0 1 0],0.3007306607241788,0.29315134683952354
ispysoftware_iSpy,2,[0 0 0 0 1 0 0 1 1 0 0 1 1 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.1674562334986857,0.12405887826027906
ispysoftware_iSpy,3,[0 0 0 0 0 1 0 0 0 0 0 1 1 0],[0 0 0 0 1 1 0 0 0 0 0 0 1 0],0.07327048229014585,0.06473108669064216
