project_name,k,best_solution_gwo_sammon,best_solution_gwo_kruskal,best_fitness_gwo_sammon,best_fitness_gwo_kruskal
ModuleArt_quick-picture-viewer,27,"[0.10078528 0.06184912 0.11669168 0.75901944 0.13307829 0.55206764
 0.19484432 0.68838272 0.53299953 0.84552702 0.23257097 0.95712188
 0.46066635 0.01884974 0.05060559 0.38233686 0.12854333 0.00888128
 0.19656067 0.60368979 0.14144369 0.88751428 0.84855056 0.56511151
 0.46178651 0.79893113 0.83183155 0.48971648 1.         0.67493347
 0.34569427 0.40086489 0.69353876 0.55759563 0.14652436 0.52579025
 1.         0.02577277 0.38312497 0.00244157]","[0.12524597 0.03589292 0.48533597 0.84122391 0.09612171 0.67927442
 0.03320703 0.01508694 0.72361846 1.         0.53399834 0.02229143
 0.42192389 0.54569126 0.06718431 1.         0.09887199 0.11669304
 0.03738823 0.15152764 0.05463078 0.48782486 0.85398046 0.16269151
 1.         0.22119198 0.31890425 0.53601824 0.89273312 0.66232155
 0.2575772  0.93738532 0.22046074 0.34209902 0.06894144 0.61601393
 1.         0.4921839  0.04189336 0.34435965]",5.295578128008346e-05,3.799466799981397e-06
ModuleArt_quick-picture-viewer,29,"[0.06999768 0.50409119 0.1035562  0.90970461 0.07795536 0.48596483
 0.         0.30660589 1.         0.5957879  0.53717977 0.47241104
 1.         0.46805664 1.         0.40550955 0.11069539 0.10982286
 0.07159012 0.44968096 0.14930471 0.31986104 0.62519095 0.54925852
 0.23751312 0.34681562 0.03406145 0.15708619 0.43974037 0.69166434
 0.19253572 0.40273012 0.75551547 0.29277118 0.00163298 0.73870814
 0.29483246 0.58856649 0.77130301 0.07548055]","[0.06045535 0.15887351 0.05899101 0.60200061 0.05151954 0.25118986
 0.11159296 0.00240426 0.91100837 0.73503147 0.65128516 0.27208194
 0.34140327 0.66518619 0.11174926 0.48614478 0.00810331 0.48887679
 0.03609718 0.02212907 0.00736153 0.19382106 0.48958681 0.15270944
 0.13379021 0.3756195  0.58906506 0.70881061 0.93705164 0.38861279
 0.36795856 0.21088273 0.63765008 0.44428303 0.00635834 0.66488042
 0.62167146 0.44852363 0.01980102 0.59724355]",2.69180004523326e-05,5.0338807601986845e-08
ModuleArt_quick-picture-viewer,31,"[0.         0.02145591 0.00249183 0.87382974 0.07730065 0.51596204
 0.03441248 0.16692242 0.62489063 0.32135439 0.74944907 0.47346744
 0.42495626 0.4019071  0.09027372 0.254492   0.07368371 0.01732299
 0.09967909 0.24612405 0.68344563 0.55478453 0.32803571 0.06375999
 0.29869872 1.         0.73081696 0.20580873 0.71908837 0.44356922
 0.81282918 0.62330474 0.27725775 1.         0.03231134 0.24650432
 0.64131271 0.69909241 0.15116284 0.67830306]","[0.08401383 0.21708644 0.00673987 0.87741296 0.09377157 0.38978272
 0.14852358 0.13007466 0.62137936 0.75461215 0.89810549 1.
 0.03268187 0.19907455 0.05903466 0.25549944 0.1051104  0.
 0.10269084 0.8230693  0.07042112 0.48573791 0.9844797  0.2210028
 0.67622088 0.37230056 0.5975511  0.93865998 0.58321923 0.36460896
 0.27956546 0.29824395 0.76130666 0.49301587 0.19388203 0.33406704
 0.4001595  0.25977323 0.50496754 0.7834612 ]",5.256461405666669e-07,3.0743506697512228e-06
ModuleArt_quick-picture-viewer,33,"[3.94613308e-03 2.19505820e-04 5.10539599e-03 1.45260477e-01
 6.61521309e-01 6.69463770e-01 1.77604256e-04 2.82809697e-01
 6.84744671e-01 1.11720014e-01 1.21672087e-01 6.23527017e-01
 4.12958756e-01 1.09075665e-01 2.40063296e-01 5.98027003e-01
 1.00932302e-04 6.18007286e-01 8.70511904e-03 1.90552800e-02
 2.59595626e-03 2.01539842e-01 4.29478192e-01 6.80959592e-03
 2.19776134e-01 5.62222060e-01 4.34118024e-01 9.28307498e-01
 2.02276135e-01 8.74543200e-01 1.82923139e-01 4.21501982e-01
 2.64016364e-01 2.18946205e-01 1.83716518e-01 4.63952877e-01
 9.33617144e-01 7.13568863e-01 2.03318650e-01 9.87198347e-01]","[0.         0.87278966 0.04355048 0.388144   0.62586879 0.76154512
 0.         0.04016557 0.32993374 0.23635239 0.10475173 0.89598016
 0.0890601  0.27126652 0.05600256 0.48406777 0.0097748  0.33077393
 0.02974454 0.1365635  0.03004369 0.70556579 1.         0.08482976
 0.16267931 0.08451474 0.16919934 0.22773151 0.34159751 0.77426832
 0.26468095 0.5296448  0.58276163 0.25557751 0.4669643  0.77851976
 0.29547981 0.47234167 0.44825436 0.47413872]",1.672918723481594e-07,3.331601517235658e-09
ModuleArt_quick-picture-viewer,35,"[0.         0.0521965  0.04575538 0.84519852 0.45565862 0.84993077
 0.01885036 0.46986334 0.20162022 0.13088298 0.34861194 0.39995037
 0.60649173 0.38580644 0.47724224 1.         1.         0.19728548
 0.         1.         0.02362142 0.26300353 0.78711416 0.69272758
 0.61448838 0.06743329 0.30171745 0.49260622 0.72497523 1.
 0.56924629 0.72748279 0.20707618 0.88998696 0.72418491 0.31061437
 0.17753801 0.06824597 0.30498108 0.29256064]","[0.45242194 0.14179364 0.02347633 0.56915723 0.04953351 0.4109339
 0.05012139 0.04577094 0.91016538 1.         0.97887698 1.
 0.45514745 0.67417575 0.14338475 0.26916379 0.99741226 0.18393642
 0.12854874 0.65532515 0.         0.60063076 0.53103584 0.46482628
 0.08095284 0.81380975 0.32045301 0.37118255 0.40382081 0.34269229
 0.31707357 0.65273116 0.36728209 0.59726002 0.05653138 0.35496076
 0.74694739 0.80867398 0.33009751 0.37091606]",1.7851874630076837e-07,1.911553598162838e-09
ModuleArt_quick-picture-viewer,37,"[0.79112209 1.         0.         1.         0.00417699 0.38481237
 0.29549856 0.02924631 0.32834974 0.0411272  1.         0.69876669
 0.35859031 0.44234868 0.67060132 0.47211037 0.00208268 0.47226153
 0.08184365 0.50719151 0.03405944 0.19824372 0.72616952 0.45222263
 0.57891193 0.62316573 0.15254341 0.76365238 0.58525449 0.77779111
 0.09868683 0.65579363 0.75274326 0.67482058 0.34635776 0.29506954
 0.3343444  0.17265733 0.73132386 0.08887657]","[0.         0.21583529 0.         0.34946305 0.11000955 0.79247204
 0.         0.10943043 0.76404181 0.15980524 0.91896607 0.99536935
 0.40238781 0.62451523 0.0269356  0.80615484 0.55724249 0.22695132
 0.29872106 0.17700897 0.49557865 0.37221435 0.30983869 0.16439623
 0.7148864  1.         0.8384627  0.42569268 0.4869776  0.78242179
 1.         0.4746494  0.39194049 0.26380413 0.00742133 0.
 0.73857985 0.6962083  0.43818039 0.79586293]",1.795672915871538e-09,6.03895485042289e-10
ModuleArt_quick-picture-viewer,39,"[0.51624213 0.27133891 0.02621389 0.55663774 0.24724367 0.94375764
 0.83956051 0.3866386  0.30349217 0.5480111  0.50491439 0.94172646
 0.26917695 0.47678593 0.65692383 0.78677327 0.19833847 0.56884597
 0.69981947 0.62366301 0.55616601 0.70518557 0.67518943 0.51871646
 0.13485854 0.44884775 0.51495575 0.52170574 0.35174326 0.0709553
 0.95662339 0.8501063  0.31169563 0.45914864 0.03679132 0.8312516
 0.69112067 0.89307441 0.3178048  0.67637558]","[0.94281234 0.7935647  0.04974091 0.38449705 0.84412249 0.17703149
 0.76664962 0.57374229 0.54719222 0.35539457 0.6747435  0.85144198
 0.93614789 0.63950599 0.86623433 0.73882327 0.27005203 0.86568109
 0.72761616 0.06471241 0.59705327 0.56593301 0.46553572 0.92525371
 0.96519175 0.14223723 0.50899784 0.33079807 0.52510334 0.24291933
 0.8271028  0.86791888 0.29745265 0.22367411 0.18763727 0.48932098
 0.32986702 0.48260625 0.86234182 0.26733348]",6.980298349459611e-14,4.674176978144176e-15
Blecki_dwarfcorp,1,"[0.52800623 0.59476405 0.04692871 0.28065094 0.07308993 0.42589999
 0.31402455 0.08185388 0.77576482 0.42484659 0.55364536 0.08735211
 0.6325109  0.13142027 0.51907179 0.33059103 0.52983707 0.02521746
 0.30340145 0.1391896  0.05759999 0.07169749 0.92235093 0.56724572
 0.0122909  0.62590207 0.44794491 0.83522624 0.06364307 0.99437925
 0.34650549 0.49609379 0.04836388 0.14752207 0.61019448 0.5114373
 0.28556448 0.70959571 0.79543295 0.24923259]","[0.6358623  0.40555862 0.69208257 0.09047471 0.3869857  0.95869997
 0.05419291 0.2973547  0.13341972 0.56757799 0.9931235  0.29541154
 0.90744198 0.92599338 0.5598385  0.3731493  0.09947431 0.614287
 0.15515198 0.48938706 0.35863462 0.22478885 0.90814179 0.49244886
 0.13764648 0.08289748 0.88059327 0.29601967 0.40430691 0.99702279
 0.66141315 0.89005737 0.0225987  0.34500308 0.94476044 0.93976146
 0.3506282  0.8569404  0.70724078 0.76726728]",0.2963827189755685,0.22489146357769255
Blecki_dwarfcorp,3,"[0.06348063 0.65153633 0.20987614 0.29730432 0.22459766 0.22355131
 0.87309475 0.29650284 0.         1.         0.47812894 0.
 0.88450813 0.7669329  0.59096928 0.77979487 0.4858579  0.13704328
 0.05402196 0.58245186 0.36773107 0.23374602 0.12432374 0.18653914
 0.28853241 0.0526652  0.08178592 0.65141373 0.82858856 1.
 0.01933762 0.06121711 0.07662829 0.14561242 0.69706553 0.98728679
 0.0569138  0.31081633 0.34855119 0.28638014]","[0.14789006 0.58096845 0.86942583 0.42194246 0.60366599 0.16067953
 0.28041824 0.79384439 0.04195263 1.         0.16514093 0.46144525
 0.         0.59058908 0.27509019 0.78409998 0.02533423 0.25733341
 0.53221684 0.30523151 0.55354985 0.2644625  0.52691727 0.45778708
 0.60587621 0.22102983 0.03169322 0.20690337 1.         1.
 0.32507565 1.         0.56498097 0.07688352 0.30706148 0.20444659
 0.07089259 0.19511695 0.11538158 0.68453502]",0.1035522744051794,0.04038960245365954
Blecki_dwarfcorp,5,"[0.7109676  0.06977704 0.02446529 0.41236285 0.23361831 0.05609251
 0.         0.57455235 0.9225438  1.         0.38882426 0.39059034
 0.13026848 0.05164135 0.48125812 0.08548882 0.2143183  0.15029956
 0.55707349 0.27277679 0.34628753 0.15908816 0.4809274  0.69383581
 0.04659265 0.10568542 0.17229609 0.02790784 0.01796869 1.
 0.65221625 0.08492502 0.16126757 0.46643047 0.61355329 0.74249509
 1.         0.28571954 0.62370642 0.72833038]","[0.13481063 0.64506678 0.39645612 0.08642936 0.56370202 0.45506338
 0.35984246 0.25643058 0.91464907 1.         0.20927919 0.18633508
 0.22657365 0.34829659 0.69678317 1.         0.35975433 0.67994178
 0.3342926  0.7657257  0.3545835  0.36542979 0.65176805 0.08233897
 0.         0.51940888 0.36679299 0.25415    1.         1.
 0.87856157 0.07764972 0.32491745 0.         0.76055789 0.3703273
 0.38222543 0.38269928 0.91137981 0.        ]",0.05221441268280673,0.012235898017233968
Blecki_dwarfcorp,7,"[0.37577071 0.15094822 0.07493055 0.21754116 0.58333179 0.51742378
 0.66759368 0.61687514 0.88447907 0.73795608 0.25671747 0.18991448
 0.06936074 0.15043392 0.6701822  0.06267597 0.62354135 0.0846395
 0.0819792  0.04844776 0.3434454  0.23940321 0.73559799 0.59644837
 0.11446003 0.1932946  0.2656562  0.18413875 0.94867961 0.94856202
 0.14288247 0.         0.19235035 0.06534479 0.35782328 1.
 0.55928164 0.80575555 0.46974847 0.28338257]","[0.44668218 0.0980931  0.45632662 0.10691485 0.09735922 0.04305147
 0.37500261 0.28866553 0.71970684 0.7865551  0.11666244 0.35882136
 0.45716093 0.50552011 0.22497351 0.6835442  0.01646333 0.16224027
 0.64177599 0.14450434 0.3101469  0.71780104 0.24098984 0.33686799
 0.00290182 0.10010804 0.2316375  0.35013965 1.         0.81943332
 0.31382673 0.14631536 0.27049057 0.0954773  0.51329667 1.
 0.25310227 0.25810539 0.56652917 0.62899896]",0.012524641569478112,0.006297245088669432
Blecki_dwarfcorp,9,"[0.40764471 0.39182736 0.10266018 0.3036605  0.16317015 0.0081489
 0.38792837 0.25670141 0.71456421 0.74916571 0.00235314 0.33171652
 0.30901723 0.52621742 0.30640653 0.1822718  0.19581733 0.19570258
 0.00356823 0.55500079 0.33849523 0.70753235 0.8298629  0.24874262
 0.04170851 0.00104453 0.16421333 0.55495627 1.         1.
 0.10943776 0.63549219 0.40695432 0.07885389 0.20127433 0.72775608
 0.94319698 0.95048402 0.04075631 0.66891168]","[4.11558952e-02 9.34221312e-02 2.98902851e-01 8.55203243e-01
 5.93563863e-02 6.62872092e-01 4.09234784e-01 3.51465398e-01
 1.00000000e+00 8.85145123e-01 3.24571485e-01 2.78984337e-01
 6.13955973e-01 4.46081372e-04 6.31765638e-01 2.79009757e-01
 2.46306764e-01 2.79888065e-01 5.00259204e-01 5.03410204e-01
 5.22041221e-02 4.14470937e-02 9.45476238e-01 5.92439692e-01
 5.85961705e-01 4.38778535e-01 8.12190278e-02 4.77243603e-02
 7.30486964e-01 1.00000000e+00 7.25129562e-02 5.30797029e-01
 4.55521317e-01 1.07552391e-01 9.83336198e-02 1.00000000e+00
 9.94896826e-01 7.87071421e-02 1.61257179e-01 9.93181597e-02]",0.00803506052541162,0.003994850024927535
Blecki_dwarfcorp,11,"[0.4592355  0.29944737 0.11569649 0.44817442 0.21371407 0.54703685
 0.29941599 0.47031869 0.76482888 0.78303492 0.20780679 0.07636438
 0.08297457 0.27701278 0.18914734 1.         0.03224796 0.29296358
 0.02374187 1.         0.41757801 0.31423361 0.56927276 0.34194109
 0.51037845 0.0747284  0.48219125 0.59411278 0.70812889 0.96015008
 0.05361047 0.55446486 0.54686789 0.12785033 0.07576145 0.96599625
 0.6379639  0.78047231 0.02226614 0.56073743]","[0.1308031  0.14038809 0.00344941 0.09907251 0.35151798 0.42829102
 0.16630878 0.11397009 0.7695015  0.56985326 0.1639646  0.22984151
 0.12041418 0.39531016 0.38104367 0.61413906 0.07134098 0.07565416
 0.2991492  0.14392184 0.14664208 0.18374241 0.12750858 0.18114702
 0.20355247 0.3681664  0.121067   0.50059357 0.96359055 1.
 0.20243964 0.19909836 0.13669057 0.35473464 0.1714873  0.69653922
 0.92075168 0.66313547 0.05707472 0.43427161]",0.0038758954552320438,0.0017747671913344114
Blecki_dwarfcorp,13,"[0.29682864 0.29157638 0.37912747 0.18420081 0.21333205 1.
 0.13560847 0.29026232 1.         1.         0.10682753 0.15933085
 0.18012869 0.47548929 0.24754567 1.         0.40585248 0.2067345
 0.4164949  0.64904415 0.08871016 0.13339388 0.17625642 0.04088603
 0.2820795  0.0345178  0.50470589 0.8365264  0.52823981 0.70029658
 0.08247742 0.40498321 0.47813114 0.32240926 0.27536646 0.60891264
 0.81338523 0.75473179 0.36492671 0.16927999]","[0.02668781 0.26849621 0.12756905 0.04875316 0.36487798 0.03619543
 0.08619434 0.29472914 0.67935211 1.         0.22055596 0.00218605
 0.0464925  0.37964885 0.17087162 0.9002439  0.25679188 0.22336102
 0.34747897 0.92390772 0.20884874 0.01629541 0.56675763 0.08842254
 0.11150778 0.1703233  0.79087825 0.88242581 0.72320167 0.8451909
 0.17621991 0.01435834 0.44205752 0.10863553 0.09719523 0.65972203
 0.70800658 0.85272468 0.08107624 0.04218212]",0.004929435806026898,0.001688049270737666
Blecki_dwarfcorp,15,"[2.58895960e-02 3.34162582e-01 2.88415879e-01 2.34890423e-01
 2.88172251e-01 7.76923145e-01 6.98455813e-04 2.49690749e-01
 7.56472758e-01 1.00000000e+00 8.01345704e-02 1.73942146e-01
 3.54620352e-01 6.16775055e-01 4.49971963e-01 7.28205368e-01
 1.36290839e-02 2.93892632e-02 1.31071565e-01 4.56918692e-01
 2.85104608e-01 7.58688405e-01 8.57252279e-01 2.06416221e-01
 3.42233414e-01 5.44996249e-01 7.66705038e-01 8.26306917e-01
 1.00000000e+00 7.53733963e-01 4.42418790e-01 2.59428354e-01
 5.48706286e-01 1.31910180e-01 4.86841304e-01 8.76379088e-01
 9.94826894e-01 9.62569743e-01 1.37122661e-01 1.27739680e-01]","[0.20993977 0.28300231 0.43347625 0.85087693 0.15801901 0.18546088
 0.27763084 0.92475112 1.         0.86874928 0.08418763 0.38388557
 0.04057389 0.00887982 0.0809732  0.82890222 0.29642209 0.10595716
 0.30346484 0.18162887 0.39822673 0.53208267 0.21191488 0.44105667
 0.11725044 0.25537779 0.60565953 0.86467167 0.91012223 0.67562183
 0.33065558 0.04881035 0.04545723 0.58765749 0.35009535 0.96401255
 0.68295738 0.54930975 0.07918788 0.48165581]",0.0013459366833275964,0.0008374360222429302
Blecki_dwarfcorp,17,"[0.05102052 0.41185339 0.2799669  0.08595486 0.33096257 0.59333369
 0.24825317 0.28592956 0.97309268 0.44872109 0.3118082  0.3018398
 0.057258   0.38720759 0.10117421 0.45032388 0.24563086 0.01273888
 0.4719934  0.0645038  0.32782757 0.20075777 0.66790902 0.26199104
 0.36149243 0.08728932 0.85644544 0.92716184 0.84695727 0.7671881
 0.12414251 0.13827707 0.19766584 0.40767303 0.12848057 0.82212929
 1.         0.73415587 0.054046   0.7882269 ]","[1.06201153e-01 1.54515001e-01 1.37313628e-01 4.17821770e-01
 6.94764495e-02 6.57678449e-01 1.00000000e+00 1.56587013e-01
 1.00000000e+00 1.00000000e+00 8.85564043e-02 1.16690662e-01
 1.84045629e-01 1.00822519e-01 1.79383533e-01 3.97655589e-01
 2.67727276e-01 2.91947367e-01 9.75945972e-01 5.17075447e-02
 1.48327759e-01 6.25090250e-01 8.57236450e-01 1.84597450e-01
 6.47247555e-03 6.05986199e-02 3.00862057e-01 8.97328804e-01
 1.00000000e+00 9.19841100e-01 3.91530518e-01 4.53188933e-03
 8.76972235e-04 3.27028041e-01 2.10933363e-01 5.01588534e-02
 7.38439563e-01 1.00000000e+00 1.60628542e-01 7.56428165e-02]",0.0014449922053545688,0.0008966174288461051
Blecki_dwarfcorp,19,"[0.28795385 1.         0.19175515 1.         0.03236763 0.71157795
 0.36003688 0.91687032 0.66496503 0.87932696 1.         0.51404845
 0.1936413  0.05695404 0.28494467 0.14256081 0.26957869 0.45950702
 0.16274425 0.62454996 0.045229   0.0704832  0.60745148 0.56018777
 0.07302951 0.65864459 0.72597378 0.16207484 0.74801212 1.
 0.75078508 0.13227733 0.70567749 0.66396396 0.39360366 0.8017583
 0.80090228 0.73527739 0.35014404 0.07938828]","[0.12933518 0.09135441 0.20182008 0.35402071 0.20131596 1.
 0.14452311 0.         0.50692118 0.95065488 0.0159146  0.04331838
 0.74474954 0.31111509 0.21774056 0.74082035 0.07733615 0.20865036
 0.27511443 0.05564934 0.05150021 0.32719349 0.52911728 0.12084036
 0.04598948 0.19937163 0.30754847 0.69110798 0.71928056 1.
 0.00979497 0.11814789 1.         0.0373301  0.17350476 0.36743497
 0.43396449 1.         0.17624791 0.34777175]",0.004123208590504297,8.802373097020344e-05
Blecki_dwarfcorp,21,"[2.42069596e-03 3.59702664e-01 1.81338225e-01 4.18738048e-01
 8.74256684e-01 4.78231367e-01 3.44093193e-01 7.94348625e-01
 8.83622538e-01 5.51955007e-01 1.06258059e-01 1.37857088e-01
 6.99715442e-04 3.97328848e-01 5.38622964e-02 8.51176999e-01
 1.32479983e-01 1.28094804e-01 5.60728113e-01 5.63080654e-01
 2.63458989e-02 9.46152815e-01 7.58940353e-01 2.31078789e-01
 6.35868042e-02 2.77042399e-01 1.00000000e+00 7.58434442e-01
 7.53719587e-01 5.82779474e-01 2.54168658e-01 2.22706235e-01
 6.28347439e-01 5.06236735e-01 2.01715313e-01 4.17155096e-01
 6.47235068e-01 5.37150099e-01 3.27003052e-01 1.16694101e-01]","[0.08720974 0.00330278 0.07787141 0.66455957 0.12220067 0.58281278
 0.08830348 0.34009574 0.85348171 0.43933609 0.05917754 0.04835358
 0.29007548 0.06859961 0.17640471 0.43765917 0.10770837 0.19690652
 0.78234572 0.34390515 0.13800221 0.36535289 0.41210146 0.24012273
 0.19004335 0.01375101 0.35221177 0.62318331 1.         0.73030941
 0.07596387 0.2506722  0.42772691 0.26657087 0.16880651 0.77256289
 0.81007956 0.56470999 0.08308997 0.56461909]",0.00043667514797544475,4.2704488273399594e-05
Blecki_dwarfcorp,23,"[0.31137144 0.16381008 0.16070276 0.52624712 0.05496433 0.50203956
 0.24504706 0.43126903 0.84378955 0.43969463 0.11825968 0.00401463
 0.87668782 0.41060345 0.20254077 0.87878136 0.11549825 0.51507562
 0.07268103 0.70749569 0.13128056 0.37594055 0.80774247 0.07279628
 0.3214282  0.73032365 1.         0.76546376 0.88169589 0.96222817
 0.15498208 0.0035766  0.51052898 0.37279965 0.21831844 1.
 0.55676582 0.80230553 0.16345509 0.97839276]","[4.15853476e-02 9.01647250e-01 9.26576902e-02 3.91459734e-01
 1.10462538e-01 8.07990760e-01 2.74215426e-01 2.06500760e-02
 5.86938751e-01 8.16448916e-01 1.00000000e+00 5.39030959e-01
 1.00000000e+00 1.37695673e-01 2.01145601e-05 3.42768837e-01
 2.75681266e-01 2.77442565e-01 4.29288347e-01 4.34857470e-01
 2.06148999e-01 8.08828226e-01 8.68440436e-01 9.24912386e-02
 1.55107012e-01 3.82403050e-01 3.10272276e-01 7.99885356e-01
 7.30224604e-01 7.44812927e-01 1.66708108e-01 2.56498331e-01
 5.16626865e-01 6.97330683e-01 8.15284381e-02 6.45124399e-01
 8.84640849e-01 4.85256306e-01 1.53667676e-01 7.73695106e-02]",0.00024833157935795854,7.033289788511584e-05
Blecki_dwarfcorp,25,"[0.09435996 0.40399494 0.99281824 0.89015293 0.0210583  0.48157574
 0.11485929 0.38681119 0.89923207 0.95849526 0.16792511 0.01451402
 0.22442638 0.23291945 0.07504315 0.29626332 0.17421659 0.14604768
 0.83866906 0.52591607 0.02802664 0.82668932 0.72155487 0.08022335
 0.13399245 0.26505202 0.24441423 0.48793891 0.38211279 0.76869216
 0.21653918 0.09483171 0.05875921 0.18857577 0.17111949 0.67329867
 0.68030372 1.         0.06951854 0.19153983]","[0.10367322 0.69955723 0.07190013 0.54222892 0.12027223 0.91977764
 0.06407692 0.38268208 1.         0.44035404 0.45553356 0.12836025
 0.5145331  0.31257935 0.49613273 0.84420737 0.1463219  0.19890111
 0.89892988 0.25053633 0.19797593 1.         0.39845001 1.
 0.16875146 0.20661793 0.58102408 0.67127495 0.97592873 0.67540221
 0.03752454 0.14457809 0.05248558 1.         0.63515253 0.38811629
 0.69567284 0.88348807 0.19918705 0.15575016]",0.00010301502726938757,5.6843745198735636e-05
Blecki_dwarfcorp,27,"[0.15892577 0.71572584 0.14239324 0.70241635 0.22417279 0.65620308
 0.00800012 0.68860558 0.92204677 0.72250985 0.10755456 0.7968159
 0.68548768 0.97342944 0.10492408 0.94446445 0.10638584 0.66384122
 0.03878823 0.54403833 0.11257222 0.78730897 0.9719166  0.15027388
 0.78769649 0.70207772 0.93842337 0.71778353 0.77268689 0.2614574
 0.27678594 0.16389635 0.26103481 0.23490522 1.         0.65017906
 1.         0.47481165 0.16555293 0.04080938]","[0.3804019  0.56861211 0.06544063 0.28971644 0.61005505 0.2892477
 0.08363174 0.01196137 1.         0.39251712 0.13764316 0.06610644
 1.         0.28885493 0.18316412 1.         0.06588236 0.07490401
 0.28350175 0.23054433 0.13467914 0.85698048 0.39402233 0.00549616
 0.13495636 0.41028483 0.4870288  0.75804599 0.50591492 0.87420962
 0.23435872 0.03886393 0.35600179 0.75113668 0.008342   0.70353263
 0.69067919 0.56581404 0.12694781 0.01947242]",0.00022485558095773086,5.1248218796726255e-05
Blecki_dwarfcorp,29,"[0.03475591 0.23146563 0.02364562 0.2902472  0.09213724 0.43028546
 0.13539073 0.18724373 0.32598945 0.53699567 0.20706576 0.00567743
 0.57038731 0.02273204 0.04096516 0.29570291 0.12172513 0.01878189
 0.34226395 0.0053135  0.12136458 0.38371107 0.42533927 0.12820238
 0.08739419 0.24844768 0.82239576 0.27577338 0.27027914 0.17001742
 0.51858888 0.14483748 0.32026198 0.43422256 0.12844125 0.5837264
 0.49200437 0.24237316 0.49657906 0.36428791]","[0.02259086 0.54134503 0.10239818 1.         0.00888429 0.55767228
 0.24323879 0.29238585 0.87044451 0.41318054 0.42016018 0.27931847
 0.93401935 0.05524192 0.08271141 1.         0.12905607 0.42451266
 0.48306875 0.0052671  0.26101332 0.82758461 0.37280413 0.58016847
 0.19554868 0.48400779 0.97296794 0.79127777 0.82387979 0.41599683
 0.54235259 0.10812026 0.44175808 0.90513647 0.51948112 0.52278875
 0.48525793 0.89889166 1.         1.        ]",6.60087113202207e-05,9.499924030516106e-06
Blecki_dwarfcorp,31,"[0.         0.65527647 0.90509767 0.46322839 0.06039331 0.44613013
 0.07553543 0.38594839 1.         0.52579186 0.74136282 0.10047035
 0.22892031 0.45616464 0.01885606 0.69318334 0.05311655 0.27293985
 0.76109626 0.2748735  0.08201833 0.1970998  0.71056996 0.11556164
 0.1043096  0.33248416 0.85117583 0.77017604 0.97027963 0.43592159
 0.55024127 1.         0.30812145 0.3693249  0.11100739 0.13683105
 0.2387798  0.57351824 0.06754869 0.82181727]","[0.0611824  0.96643798 0.11525319 0.62963572 0.04407566 0.44187724
 0.12227379 0.29412004 0.53441118 0.47342729 0.33613604 0.11647478
 0.41355301 0.1287148  0.06740549 0.82513081 0.06888277 0.12985505
 0.3141591  0.52682872 0.06571811 0.49684457 0.46354698 0.01610222
 0.02256712 0.454825   0.23334437 0.70705755 0.26066266 0.65388595
 0.44427032 0.04324017 0.17284326 0.30248009 0.34556177 0.36866041
 0.70033692 0.79973621 0.15807427 0.19649139]",9.167447081460487e-06,1.2940257095493957e-06
Blecki_dwarfcorp,33,"[0.07740894 0.24829896 0.         0.33551631 0.12757693 0.85060044
 0.44203753 0.99088061 0.70450044 0.86122642 1.         0.70590786
 0.40434308 0.49566724 0.09249326 0.25576693 0.00232728 0.18496725
 0.36582091 0.48860978 0.07731362 0.79747452 0.97236964 0.16614018
 0.00927067 0.1978794  0.29979894 0.36766656 0.63275214 0.37734623
 0.00358003 0.12698911 0.08650163 0.15757019 0.00252538 0.34258423
 0.39740706 0.26998682 0.81240042 0.62092487]","[0.04747161 0.00606741 0.08358749 0.44467076 0.03960483 0.59681042
 0.02293723 0.73549621 0.69407692 0.527121   0.92484459 0.11677316
 0.75202025 0.52363559 0.13346883 0.20621721 0.10514635 0.70140149
 0.1906117  0.32805225 0.06159655 0.53910221 0.18606025 0.41407574
 0.37288263 0.33696843 0.27357529 0.49657946 0.64886199 0.37926131
 0.16730884 0.41949214 0.52133492 1.         0.58183009 1.
 0.40158565 0.78900403 0.17218855 0.76131127]",5.829239602813432e-06,2.855974570504472e-06
Blecki_dwarfcorp,35,"[0.00405128 0.55463704 0.         0.59974094 0.22181107 0.69165027
 0.27544388 0.11245697 0.14647605 0.88708163 0.28883002 0.03081557
 0.82516741 0.62696914 0.01227812 0.43271998 0.01033175 0.48208951
 0.05588977 0.39551041 0.         0.51062356 0.80312541 0.09701973
 0.05569549 1.         0.45424795 0.17660861 1.         0.54122575
 0.18315258 0.00194743 0.444815   0.84698803 0.36928905 0.30595382
 0.5628594  0.33122943 0.5713003  0.12134217]","[0.51022285 0.74035781 0.0020987  0.84110895 0.3388802  0.64261448
 0.14192414 1.         0.60971887 0.50289904 0.91427505 0.75237041
 0.23290517 0.33567416 0.1133162  0.30960782 0.10962253 0.36804774
 0.22811636 0.47323324 0.0372286  0.57732414 1.         0.28906092
 0.00164648 0.40133247 0.51215711 0.21908708 0.69420131 0.31319031
 0.32910122 0.19197658 0.24413824 0.49744474 0.28100831 0.51581339
 0.8594418  0.36879672 0.30293598 0.40614637]",5.479870316033283e-07,2.003737367630166e-07
