project_name,k,best_solution_gwo_sammon,best_solution_gwo_kruskal,best_fitness_gwo_sammon,best_fitness_gwo_kruskal
ModuleArt_quick-picture-viewer,1,"[0.65092248 0.13002309 0.39135084 0.51644304 0.60688416 0.55143783
 0.78484111 0.12725126 0.08407849 0.86921888 0.6940052  0.50489249
 0.95807651 0.08790681]","[0.63119481 0.84509017 0.08841098 0.93716336 0.53900319 1.
 0.06272547 0.10232728 0.19173604 0.59227492 0.5907449  0.57402438
 1.         0.62845954]",0.32280290876785683,0.2916262231406957
ModuleArt_quick-picture-viewer,2,"[0.70983685 0.17219982 0.39748232 1.         0.         1.
 0.60952342 0.26177595 0.18451302 0.22421066 0.4523989  0.4826468
 1.         0.01085214]","[1.         0.33147124 0.34864463 0.         1.         1.
 0.22540608 0.26136425 0.9718772  0.34824564 0.10024824 0.58978205
 1.         0.94303899]",0.16017632702638118,0.12256590033389052
ModuleArt_quick-picture-viewer,3,"[0.14130023 0.53330949 0.27045272 0.45677107 0.1933334  1.
 0.46660723 0.27258825 0.30724088 0.38524812 0.43383488 1.
 1.         0.81350013]","[0.11918422 0.49339734 0.         1.         0.77862553 1.
 0.         0.46859721 0.1539108  0.20332801 0.43400348 1.
 1.         0.90967945]",0.09531361216276725,0.062281739602282796
ModuleArt_quick-picture-viewer,4,"[0.29104968 0.58252955 0.15314656 0.         0.6379416  1.
 0.23548358 0.         0.32847234 0.06175993 0.40193151 0.60009388
 0.63570211 0.33321738]","[0.5817052  0.1209152  0.24571629 0.33055721 1.         1.
 0.35392694 0.45349896 0.88511431 0.07002662 0.41866483 0.91326034
 1.         0.02233463]",0.05849979047509115,0.026135028734325605
ModuleArt_quick-picture-viewer,5,"[0.44090068 0.79663342 0.48579145 0.32995122 1.         1.
 0.26657406 0.11268843 0.21987758 0.39054122 0.3225503  1.
 1.         0.50146246]","[0.38172573 0.21652019 0.19471616 0.         1.         0.61261583
 0.37719288 0.10922227 0.51848114 0.42905707 0.49241266 0.86837467
 1.         0.91980484]",0.031476431416888245,0.008721677100341992
ModuleArt_quick-picture-viewer,6,"[0.10406989 0.65552565 0.         0.46247558 0.67819304 1.
 0.35368384 0.38458978 0.5410548  0.39405777 0.26981574 0.87253836
 0.77812789 0.91209376]","[0.5588449  0.         0.26598995 0.         1.         0.72518375
 0.22754844 0.131076   0.89861922 0.31816314 0.15171098 0.63977514
 1.         0.58081276]",0.01754258571681743,0.0011859700733745117
ModuleArt_quick-picture-viewer,7,"[0.39275352 1.         0.47695939 0.3014592  1.         0.60978408
 0.57805229 0.34129135 1.         0.00284247 0.89321835 0.93651975
 1.         0.57673734]","[0.02037333 0.33115295 0.38935977 0.59533887 0.68125075 1.
 0.16786936 0.04476436 0.66081317 0.47758989 0.41999865 0.73214481
 0.67501524 0.70722068]",0.009673804521749197,0.0003035829974017729
ModuleArt_quick-picture-viewer,8,"[0.05599705 0.89616133 0.21543994 0.54005428 0.7206825  1.
 0.37426842 0.35515159 1.         0.30322125 0.60958548 0.6266854
 0.70656388 0.56936931]","[0.         0.1236307  0.20268987 1.         1.         0.70789207
 0.09774786 0.09948677 0.32452961 0.04221592 0.78621938 0.58749248
 0.81158094 0.46736803]",0.0041533313037921075,0.00010198761374610195
ModuleArt_quick-picture-viewer,9,"[0.18231443 0.60370736 0.90156902 0.         0.52930772 0.65688466
 0.12656089 0.         0.86971988 0.         0.36287277 0.28776523
 0.52423538 0.34021442]","[0.33479882 0.74231865 0.28987928 0.6467368  0.62775452 0.78422663
 0.38992834 0.39553264 0.85297489 0.03077081 0.80213421 0.87864391
 0.47989656 0.96673789]",0.0015805316942198392,3.433191921955881e-05
ModuleArt_quick-picture-viewer,10,"[0.26403897 0.2962971  0.49847664 0.08021943 0.90493125 0.6209082
 0.24001173 0.         0.53024005 0.35248714 0.69543341 0.26769766
 0.71724331 0.76641909]","[0.         1.         0.74998541 1.         0.91170936 0.59292565
 0.         0.44886327 1.         0.09131732 0.63256505 1.
 0.56078814 1.        ]",0.0007237746244538876,1.4173987312846328e-05
